Suburb,Type,Lattitude,Longtitude,Landpercentage
Highett,u,-37.71296,144.82223,80.70500928
Albert Park,h,-37.77826,144.99994,80.72289157
Reservoir,u,-37.8642,144.84257,80.7239819
Aberfeldie,h,-37.74,144.9821,80.73022312
Reservoir,t,-37.93574,145.06169,80.73701843
South Yarra,u,-37.79146,144.82045,80.7628524
Clifton Hill,h,-37.7417,144.8961,80.76923077
Pascoe Vale,u,-37.88061,145.12449,80.77994429
Hampton East,u,-37.77049,144.83167,80.78231293
Richmond,t,-37.8685,145.0786,80.7890223
Chadstone,t,-37.86824,145.128,80.80110497
Balwyn North,h,-37.7097,144.9912,80.80614203
Pascoe Vale,h,-37.72502,145.00089,80.81023454
Ashwood,h,-37.96911,145.07271,80.82191781
Bentleigh East,h,-37.86162,145.11042,80.82191781
Sunshine,h,-37.7951,145.0696,80.82644628
Maidstone,h,-37.98124,145.04465,80.84179971
Airport West,h,-37.7892,145.131,80.84815321
Elsternwick,h,-37.6967,144.9116,80.85106383
Footscray,h,-37.75506,145.01841,80.86330935
Essendon,h,-37.8539,145.1127,80.8806489
Reservoir,h,-37.7526,144.85488,80.88235294
Armadale,h,-37.7392,144.8241,80.90452261
Altona,h,-37.827,145.1209,80.91168091
Croydon South,h,-37.85284,145.26942,80.91286307
Ascot Vale,h,-37.85103,145.11232,80.91503268
Burwood,h,-37.70159,144.93948,80.91822095
Oak Park,h,-37.7276,144.9688,80.92209857
Elwood,u,-37.7007,144.9378,80.92643052
Croydon,h,-37.8548,145.13302,80.93645485
Brighton East,h,-37.7239,144.8735,80.94262295
Sandringham,h,-37.72394,144.87348,80.94262295
Preston,u,-37.8656,145.15034,80.95238095
Middle Park,h,-37.8956,145.15502,80.95975232
Brunswick,h,-37.852,145.0942,80.96590909
Brunswick,u,-37.852,145.0942,80.96590909
Richmond,u,-37.93648,145.07433,80.98471986
St Kilda,u,-37.7796,144.845,80.98802395
Brunswick,u,-37.81235,145.19756,80.9976247
Kealba,h,-37.7842,144.843,81.00649351
Prahran,h,-37.762,144.9547,81.01545254
Albert Park,h,-37.74244,145.02006,81.02941176
Yarraville,h,-37.92868,145.0314,81.03241297
Thornbury,u,-37.725,144.8586,81.03448276
Carnegie,h,-37.73129,144.86556,81.05436573
Mitcham,h,-37.87256,144.8078,81.06169297
Croydon,h,-37.8621,145.1126,81.07098381
Avondale Heights,h,-37.76063,144.8603,81.09965636
Murrumbeena,h,-37.8494,145.1291,81.10749186
Bentleigh East,h,-37.7537,144.8856,81.11510791
Murrumbeena,u,-37.70955,145.01395,81.12391931
North Melbourne,u,-37.72208,144.93714,81.13553114
Ormond,u,-37.8562,145.0864,81.14754098
Burwood,h,-37.69795,144.94285,81.16642755
Preston,h,-37.73492,144.90843,81.17816092
Albion,u,-37.94938,145.03099,81.18131868
Doncaster East,h,-37.94212,145.03043,81.18226601
Croydon,h,-37.7305,144.8646,81.1827957
Port Melbourne,h,-37.7497,145.011,81.20155039
Fitzroy North,u,-37.7022,144.92241,81.201849
Elwood,u,-37.7144,145.02269,81.20516499
Ferntree Gully,h,-37.80212,145.33017,81.20649652
Caulfield North,u,-37.8441,145.0806,81.21761658
Carlton,u,-37.78541,145.15493,81.22014388
Glenroy,h,-37.69836,144.93891,81.22977346
Brighton East,u,-37.9226,145.16512,81.23076923
Yarraville,h,-37.8238,145.1135,81.23980424
Southbank,u,-37.916,145.0776,81.25
Tullamarine,u,-37.79636,145.29351,81.25689085
Brighton,h,-37.7384,144.90485,81.25770654
Preston,h,-37.9205,145.0102,81.25984252
Burwood,h,-37.7705,144.8307,81.27090301
Newport,h,-37.7215,144.951,81.27340824
Port Melbourne,h,-37.84533,145.12764,81.2749004
Carlton North,h,-37.69215,144.75163,81.28078818
Middle Park,h,-37.72017,144.99873,81.28544423
Fitzroy,h,-37.77193,145.01048,81.30990415
Coburg,t,-37.82809,145.29287,81.31313131
Spotswood,h,-37.71594,144.92986,81.32022472
Bulleen,h,-37.8094,145.0807,81.3353566
St Kilda,u,-37.7862,145.0781,81.35338346
West Footscray,h,-37.88992,145.22123,81.35416667
Port Melbourne,u,-37.7807,144.8341,81.36200717
Melbourne,u,-37.7825,144.8221,81.36200717
Avondale Heights,h,-37.7707,144.8924,81.3648294
Ormond,u,-37.83543,145.04606,81.36792453
Glenroy,h,-37.82536,145.24893,81.38528139
Ormond,h,-37.8565,144.8865,81.39534884
Doncaster,u,-37.8799,145.0738,81.41891892
Ascot Vale,h,-37.7776,144.8167,81.42235123
Malvern East,h,-37.7902,144.8102,81.42857143
Reservoir,h,-37.84533,145.09897,81.45400593
Caulfield South,u,-37.7124,144.9514,81.45695364
Ascot Vale,t,-37.91053,145.02447,81.46067416
Essendon,u,-37.8321,144.8736,81.46487294
South Melbourne,h,-37.77607,145.12471,81.47013783
Richmond,h,-37.73642,144.82851,81.47512864
Brunswick East,u,-37.72459,144.87406,81.48148148
Carnegie,u,-37.7449,144.8899,81.49300156
Notting Hill,t,-37.7496,144.80748,81.50572831
Port Melbourne,h,-37.7743,145.0316,81.51815182
St Kilda,h,-37.7668,145.1086,81.52777778
Maidstone,t,-37.7157,144.9507,81.53310105
Williamstown,h,-37.77352,145.09844,81.53846154
Sunshine North,h,-37.87793,144.75626,81.54425612
Braybrook,h,-37.796,145.0696,81.55953635
Brighton East,h,-37.854,145.2565,81.56862745
Richmond,h,-37.72328,145.01862,81.57894737
Altona North,t,-37.79389,145.09822,81.5920398
Brunswick West,h,-37.78466,145.27326,81.5920398
St Kilda,t,-37.8462,145.0386,81.6091954
Bentleigh,h,-37.7099,144.9938,81.61290323
Brunswick,h,-37.81906,145.21253,81.61434978
Thornbury,h,-37.8445,145.1011,81.62327718
North Melbourne,h,-37.71142,145.00377,81.62327718
Bentleigh East,h,-37.86957,145.17544,81.63522013
St Kilda,h,-37.78483,145.07477,81.63558106
Yarraville,h,-37.9291,145.0472,81.63934426
Chadstone,h,-37.7528,144.85585,81.6399287
Seddon,h,-37.8703,145.0774,81.65289256
South Melbourne,u,-37.7386,144.91433,81.67239404
Armadale,u,-37.98489,145.04116,81.67456556
Prahran,h,-37.73316,144.97958,81.68761221
Preston,h,-37.7302,144.998,81.69230769
Oak Park,t,-37.84121,145.16068,81.69717138
Elwood,u,-37.769,144.8935,81.71091445
Yarraville,h,-37.8173,145.1123,81.71875
Port Melbourne,h,-37.78875,144.84771,81.72043011
South Yarra,u,-37.7827,145.1051,81.72043011
Sandringham,u,-37.85652,145.2758,81.72043011
Caulfield South,t,-37.76883,144.94592,81.72920065
Burwood,h,-37.7691,144.8575,81.7555938
Yarraville,u,-37.78956,144.84526,81.77496038
Footscray,h,-37.84034,145.2022,81.77641654
Armadale,u,-37.9267,145.043,81.79419525
Armadale,u,-37.86126,145.25808,81.80555556
Doncaster,h,-37.7143,145.039,81.80815877
St Kilda,u,-37.9428,145.0296,81.81818182
Richmond,u,-37.83777,145.26345,81.81818182
Keilor East,t,-37.8994,145.0816,81.84397163
Pascoe Vale,u,-37.80278,145.17769,81.85538881
Caulfield South,h,-37.89721,145.09792,81.86157518
Tullamarine,u,-37.7555,144.8295,81.86813187
Coburg,h,-37.85908,144.89299,81.87066975
Brighton East,t,-37.81186,145.25419,81.8727491
Northcote,u,-37.7922,145.0518,81.90883191
South Melbourne,h,-37.88066,145.05466,81.92252511
Niddrie,h,-37.71949,144.94283,81.9301848
Box Hill,u,-37.8674,145.2241,81.95050946
Airport West,h,-37.9117,145.0695,81.95592287
Hadfield,h,-37.8405,145.0924,81.95956454
Boronia,h,-37.79244,145.12021,81.96948682
Newport,h,-37.7283,144.9356,81.97278912
Carnegie,u,-37.7912,145.1248,81.97492163
Essendon,u,-37.9315,145.0445,81.98847262
Essendon North,u,-37.8807,145.0547,82
Brunswick,h,-37.78651,144.81357,82
Sunshine West,u,-37.7322,144.8722,82
Chadstone,h,-37.78118,145.11029,82.00549451
Ferntree Gully,h,-37.8326,144.8594,82.01320132
Brunswick West,h,-37.87853,145.15542,82.02416918
Aberfeldie,h,-37.9347,145.0507,82.05128205
Oak Park,t,-37.92041,145.07901,82.05128205
Pascoe Vale,h,-37.77998,144.85338,82.05546493
Mount Waverley,h,-37.80276,144.81409,82.05546493
Hadfield,h,-37.78242,144.86955,82.06118547
Caulfield South,u,-37.73074,144.78925,82.08469055
Malvern,h,-37.78308,144.85297,82.08955224
Bayswater,t,-37.86173,145.11074,82.09366391
Coburg North,h,-37.84469,144.95578,82.09876543
Ascot Vale,u,-37.69636,144.88265,82.10059172
Doncaster,h,-37.7905,144.8033,82.11731044
Strathmore,h,-37.78127,144.79761,82.1192053
Mount Waverley,h,-37.9365,145.0008,82.17054264
Mitcham,t,-37.7301,144.8671,82.18793829
Carnegie,h,-37.9113,145.0765,82.21574344
Beaumaris,h,-37.9298,145.16524,82.21614227
Pascoe Vale,t,-37.7506,144.9694,82.21649485
Moonee Ponds,h,-37.8923,145.1013,82.22591362
Alphington,h,-37.82901,145.06714,82.23140496
Northcote,u,-37.7098,144.9424,82.24137931
Blackburn North,h,-37.8993,145.0447,82.25058005
Richmond,h,-37.733,144.9961,82.25469729
Williamstown,u,-37.9179,145.0127,82.27272727
Boronia,h,-37.77859,145.15755,82.27272727
Footscray,h,-37.7292,145.0214,82.28498074
Airport West,h,-37.74653,144.91412,82.30694037
Kensington,u,-37.92374,145.13222,82.31292517
Coburg,h,-37.80416,145.30734,82.3434992
Prahran,h,-37.7019,144.9225,82.34398782
Maidstone,t,-37.78278,145.10144,82.34482759
Albion,h,-37.7441,145.0221,82.35294118
Airport West,h,-37.7749,144.9762,82.36009732
West Footscray,h,-37.9072,145.0762,82.37762238
West Footscray,h,-37.9033,145.1006,82.3880597
St Kilda,u,-37.7516,144.9871,82.3880597
Cheltenham,h,-37.72385,144.98324,82.38897397
Ascot Vale,h,-37.89757,145.11825,82.39299611
Reservoir,h,-37.74744,144.78973,82.39316239
Mount Waverley,h,-37.90092,145.04924,82.4
South Melbourne,h,-37.7945,144.8267,82.4212272
Southbank,u,-37.8925,145.0541,82.43064729
North Melbourne,u,-37.705,145.0216,82.43451464
Essendon,u,-37.7923,144.852,82.4686941
Brunswick,h,-37.7052,145.02343,82.5
Coburg,h,-37.7668,145.1086,82.51748252
Mont Albert,h,-37.7442,144.9045,82.53275109
Elwood,u,-37.82505,145.18797,82.53968254
Malvern East,h,-37.8658,144.8155,82.55033557
Burwood East,h,-37.7987,144.8196,82.57191201
Altona North,h,-37.9102,145.0245,82.57527226
Toorak,u,-37.72739,144.88235,82.57713249
Reservoir,u,-37.7336,144.8226,82.57839721
Northcote,h,-37.78703,145.29502,82.58823529
Brighton,t,-37.7757,144.9505,82.59325044
Sunshine West,h,-37.8029,144.9772,82.60869565
Brunswick,h,-37.8023,144.8227,82.61562998
Murrumbeena,u,-37.81139,145.27414,82.6171875
Richmond,h,-37.79136,145.27375,82.6192401
Flemington,u,-37.71984,144.96735,82.62295082
Blackburn,u,-37.7607,144.8581,82.6306914
Northcote,u,-37.81511,145.15828,82.63988522
Williamstown,t,-37.78036,144.8195,82.63988522
St Kilda,u,-37.90584,145.09495,82.65895954
Maidstone,h,-37.76311,145.10494,82.67008986
Moonee Ponds,h,-37.86127,145.26246,82.67929635
Pascoe Vale,h,-37.7253,144.938,82.68330733
Keilor East,h,-37.8134,144.8745,82.68656716
Brighton East,t,-37.838,145.0054,82.68792711
Richmond,h,-37.8073,144.9952,82.69230769
Bentleigh,h,-37.8482,145.0949,82.70481144
Pascoe Vale,h,-37.82067,144.87725,82.7184466
Chadstone,t,-37.7379,144.9623,82.72108844
Glenroy,h,-37.73704,144.97959,82.72138229
Abbotsford,h,-37.87253,145.0705,82.73504274
Richmond,t,-37.77592,145.09714,82.73572377
Reservoir,h,-37.9022,145.0811,82.74021352
Brunswick,h,-37.7128,144.9471,82.74111675
South Yarra,h,-37.9179,145.071,82.74111675
Ascot Vale,h,-37.7201,144.9696,82.74760383
Fitzroy North,h,-37.72765,144.98953,82.75862069
Cheltenham,t,-37.7683,144.8316,82.76422764
Newport,h,-37.80103,145.25368,82.76923077
Elwood,h,-37.76374,144.82401,82.78335725
Richmond,h,-37.7039,144.9858,82.79009126
Kew,h,-37.8809,145.1436,82.80739935
Maribyrnong,h,-37.78393,145.29132,82.82208589
Brunswick,h,-37.9266,145.0088,82.82694848
Yarraville,u,-37.94612,145.04873,82.83464567
Abbotsford,u,-37.78514,144.84561,82.85198556
Avondale Heights,u,-37.7689,145.0177,82.86778399
Hughesdale,h,-37.80588,145.1981,82.86821705
Heathmont,h,-37.80046,144.82676,82.87112561
North Melbourne,t,-37.73554,144.88517,82.87461774
Reservoir,h,-37.7204,144.87419,82.87671233
Elwood,u,-37.79365,145.13721,82.87671233
Oak Park,t,-37.7843,144.8052,82.88159772
Travancore,h,-37.8099,145.0792,82.88690476
Coburg,h,-37.7098,145.0031,82.88770053
Brunswick West,h,-37.732,144.9832,82.88973384
Coburg North,h,-37.88295,145.00083,82.89962825
Airport West,h,-37.9282,145.0367,82.91139241
Hampton East,h,-37.76849,144.90025,82.94314381
Armadale,h,-37.92769,145.16792,82.94993234
Bulleen,h,-37.91857,145.27292,82.95819936
Balaclava,u,-37.84034,145.25416,82.9766537
Bentleigh East,u,-37.726,144.947,82.9787234
Richmond,u,-37.7516,144.9593,82.99212598
Yarraville,h,-37.70671,145.03086,83.03393214
Essendon,u,-37.7836,144.8408,83.04278922
West Footscray,u,-37.6972,144.9431,83.04597701
Port Melbourne,h,-37.79259,145.22801,83.0530401
Doncaster,u,-37.7574,144.8574,83.07692308
Keilor East,h,-37.94763,145.02717,83.07952623
Carnegie,u,-37.7942,145.1218,83.08115543
Doncaster,h,-37.8429,145.14895,83.08906426
Hampton,h,-37.73771,144.88654,83.09178744
Hughesdale,t,-37.7217,144.9074,83.09248555
Brunswick,t,-37.7569,145.1179,83.12342569
Newport,h,-37.72573,144.81719,83.12883436
Glenroy,h,-37.7792,144.8117,83.14049587
Brighton East,h,-37.7795,144.8204,83.14606742
Ascot Vale,h,-37.82652,145.03052,83.19526627
Templestowe Lower,t,-37.69423,144.88002,83.19604613
Flemington,h,-37.70608,144.92541,83.20610687
Yarraville,t,-37.7866,144.8458,83.24514991
Toorak,u,-37.7097,144.9351,83.24958124
Essendon,h,-37.8005,144.822,83.26241135
Essendon North,h,-37.7609,144.8905,83.27137546
Bentleigh East,h,-37.70328,144.94161,83.28402367
Sunshine,h,-37.9034,145.0796,83.28767123
Elwood,u,-37.78639,144.88214,83.30781011
South Melbourne,u,-37.8838,145.102,83.33333333
Kingsbury,u,-37.86993,145.16531,83.33333333
East Melbourne,u,-37.79364,145.29823,83.33333333
Parkville,h,-37.8437,145.0623,83.35233751
Preston,t,-37.9244,145.0665,83.35644938
Altona North,h,-37.7445,144.9133,83.35901387
Bulleen,u,-37.88494,145.12807,83.39264531
North Melbourne,u,-37.8792,145.0948,83.41880342
Port Melbourne,h,-37.719,144.9972,83.41880342
Doncaster,h,-37.8258,144.8523,83.41880342
Preston,h,-37.6988,144.9372,83.42036554
Seddon,h,-37.7681,145.1092,83.44827586
Doncaster,h,-37.84244,145.22321,83.44988345
South Yarra,u,-37.7894,145.1333,83.45864662
Reservoir,h,-37.7508,145.0209,83.4767642
Brunswick East,h,-37.7812,144.8121,83.48214286
Brighton East,h,-37.82568,145.16752,83.48745046
South Yarra,h,-37.9073,145.0962,83.49056604
Maribyrnong,h,-37.704,144.9864,83.51920694
Port Melbourne,u,-37.86416,145.23162,83.52402746
Toorak,u,-37.7805,145.16319,83.53658537
Fitzroy North,h,-37.9125,145.11844,83.57142857
Murrumbeena,h,-37.76834,144.89411,83.5755814
Northcote,h,-37.91865,145.14341,83.5862069
Coburg,h,-37.8694,145.0944,83.5971223
Glenroy,t,-37.8265,144.84386,83.63095238
Maidstone,h,-37.80118,144.80996,83.63095238
Kensington,h,-37.78871,144.81369,83.63112392
Keilor Park,h,-37.88826,145.24469,83.64361702
Ascot Vale,u,-37.8074,145.0826,83.6453202
Fairfield,u,-37.9241,145.0763,83.64565588
Pascoe Vale,h,-37.7187,144.8765,83.66013072
Keilor East,t,-37.706,144.9245,83.68794326
Elsternwick,h,-37.93271,145.17792,83.68902439
Armadale,u,-37.7199,144.9942,83.69384359
Croydon,h,-37.75079,145.20617,83.73493976
Altona,t,-37.72361,144.9837,83.75184638
South Yarra,u,-37.80244,145.29711,83.78063011
Brighton East,h,-37.82046,144.99398,83.78378378
Doncaster,h,-37.91766,145.05294,83.79310345
Armadale,h,-37.89524,145.1587,83.79888268
Hillside,h,-37.7587,144.9015,83.80716934
Reservoir,h,-37.7306,144.9357,83.81601363
Braybrook,h,-37.7899,144.8515,83.84201077
Prahran,h,-37.829,144.8807,83.85542169
Southbank,u,-37.83737,145.18819,83.86363636
Brunswick,t,-37.76342,144.86305,83.86554622
Port Melbourne,h,-37.80349,145.19666,83.88888889
Newport,h,-37.717,144.9509,83.89830508
Richmond,u,-37.95867,145.06315,83.91551584
Footscray,h,-37.7299,145.0242,83.92523364
Brighton East,h,-37.77662,145.02288,83.93113343
Coburg,h,-37.81109,145.25738,83.96674584
Glen Waverley,h,-37.79779,145.25674,83.97626113
Keilor East,h,-37.88953,145.22056,83.97790055
Highett,h,-37.7133,144.947,83.97976391
Glenroy,u,-37.95408,145.03569,83.98133748
Middle Park,u,-37.77936,145.26143,83.99326032
Brighton East,h,-37.90272,145.01869,84.00646204
Kensington,u,-37.78561,144.80739,84.02877698
Bentleigh,u,-37.7823,144.887,84.03483309
Richmond,h,-37.8235,145.1276,84.03614458
Spotswood,u,-37.7905,144.8485,84.04255319
Northcote,h,-37.89237,145.22191,84.04255319
Braybrook,t,-37.93014,145.05565,84.06374502
Brighton,h,-37.73314,145.03437,84.06779661
Williamstown North,h,-37.92027,145.12937,84.06862745
Coburg,h,-37.71433,144.90616,84.07202216
Strathmore,h,-37.9007,145.047,84.08812729
Brighton,u,-37.7822,144.9935,84.09343715
Northcote,h,-37.7711,145.0928,84.10596026
Brighton,t,-37.8738,145.1095,84.12391094
Glenroy,t,-37.7988,145.089,84.12955466
Carnegie,u,-37.69913,144.92563,84.13793103
Prahran,h,-37.9178,145.067,84.14839798
Flemington,u,-37.6974,144.9112,84.14985591
Maidstone,h,-37.79382,144.85107,84.14985591
Glenroy,h,-37.82136,145.22497,84.1554559
West Footscray,h,-37.84378,145.13407,84.18156809
Essendon,h,-37.794,145.24636,84.20479303
Middle Park,h,-37.858,145.1038,84.21052632
Sunshine North,h,-37.746,144.8651,84.21052632
Seddon,h,-37.7842,144.8175,84.21807747
Gardenvale,h,-37.8259,145.1549,84.22649141
Coburg,u,-37.80401,145.25225,84.23913043
Footscray,u,-37.73986,144.81105,84.26323319
Moonee Ponds,u,-37.8166,145.1215,84.27260813
Abbotsford,h,-37.93168,145.16126,84.27419355
Maribyrnong,h,-37.74035,144.88715,84.30769231
Kingsville,h,-37.80513,145.09383,84.3225084
Brunswick,h,-37.8543,145.0889,84.32934927
Braybrook,h,-37.7399,144.8964,84.3387471
Brunswick West,u,-37.78682,145.15866,84.34065934
Ardeer,h,-37.70444,144.95274,84.36090226
Hughesdale,h,-37.7448,144.9478,84.41558442
Bayswater North,h,-37.854,145.1195,84.42534909
Caulfield East,h,-37.87,145.08803,84.4375963
Preston,h,-37.8564,145.1058,84.43843031
Yarraville,h,-37.813,145.25542,84.44580527
Albert Park,h,-37.79682,145.30467,84.46833931
Moonee Ponds,h,-37.7143,144.9092,84.47552448
Maribyrnong,h,-37.76914,144.82632,84.47712418
Keilor East,h,-37.77917,144.81407,84.4972067
Murrumbeena,h,-37.7536,145.0191,84.50946644
Brunswick West,u,-37.7512,145.017,84.51178451
Ashwood,t,-37.7502,144.8923,84.52012384
Delahey,h,-37.70964,145.0171,84.52220727
Balwyn North,h,-37.704,145.0299,84.5323741
Kensington,t,-37.85063,145.25802,84.55172414
Keilor East,u,-37.77154,145.10361,84.55284553
South Yarra,u,-37.8002,145.0949,84.57207207
Essendon,t,-37.7391,144.9812,84.61538462
Oakleigh,h,-37.7,144.9427,84.61538462
Carnegie,t,-37.73173,145.02884,84.61538462
Templestowe,h,-37.71575,144.80598,84.61538462
Glenroy,h,-37.69106,144.75854,84.66076696
Elwood,t,-37.7801,145.28203,84.67852257
Caulfield South,u,-37.95502,145.06185,84.69387755
Elsternwick,h,-37.82289,145.19443,84.70066519
Kingsville,h,-37.7578,144.9317,84.73837209
Brighton,h,-37.8067,144.9435,84.7690387
Flemington,u,-37.78089,144.81141,84.79623824
Kensington,t,-37.8328,145.0065,84.8143982
Kensington,h,-37.7981,145.0423,84.83080513
West Footscray,h,-37.6986,144.9243,84.84375
Northcote,h,-37.77245,144.8001,84.8443843
Box Hill,u,-37.872,145.0692,84.86171761
Delahey,h,-37.79673,145.06853,84.92307692
Brunswick,h,-37.9119,145.0705,84.93150685
Brunswick West,u,-37.88926,145.01249,84.9404117
Armadale,u,-37.81566,145.18819,84.95440729
Northcote,h,-37.72303,145.01884,84.96240602
West Footscray,h,-37.8802,144.9942,84.99095841
Williamstown North,u,-37.7099,144.938,84.99184339
Aberfeldie,h,-37.87101,145.26642,84.99317872
Port Melbourne,u,-37.6988,144.9438,85
Port Melbourne,h,-37.78311,144.85331,85
Richmond,u,-37.75503,145.01805,85.00749625
Essendon,u,-37.8186,145.1134,85.04801097
Carlton North,u,-37.69824,144.92347,85.07692308
Reservoir,t,-37.8814,145.0583,85.07853403
Port Melbourne,h,-37.7692,144.8246,85.08655126
Deer Park,h,-37.81152,145.04885,85.14211886
Coburg,h,-37.7817,144.8448,85.14851485
Coburg North,h,-37.8653,144.8129,85.18518519
Reservoir,u,-37.8756,145.1599,85.18518519
Carnegie,u,-37.7114,145.021,85.20710059
West Footscray,h,-37.93199,145.03939,85.2173913
Brighton East,h,-37.6984,144.91756,85.22167488
Fitzroy,u,-37.7644,145.112,85.23908524
Travancore,u,-37.83729,145.10929,85.25564804
Southbank,u,-37.7909,145.1309,85.25798526
Wantirna,h,-37.71725,144.94551,85.30852106
Burwood,u,-37.7987,144.8264,85.31073446
Burwood,u,-37.7853,144.8114,85.32374101
Yarraville,h,-37.8683,145.1082,85.32423208
Moonee Ponds,h,-37.7736,144.9015,85.3427896
Richmond,h,-37.92092,145.03388,85.35564854
Kensington,h,-37.69777,144.91952,85.36209553
Sunshine West,h,-37.77713,144.79746,85.36585366
Newport,h,-37.77382,144.77038,85.38350217
Caulfield North,u,-37.85585,144.77598,85.38461538
Moonee Ponds,h,-37.86394,145.09702,85.38754765
